ID,NOMBRE,NOMBRE2,LOCALIDAD,DEPARTAMENTO,JURISDICCIÓN,CUE ANEXO,DOMICILIO
2440,ESCUELA REPUBLICA DE SIRIA,ESCUELA REPUBLICA DE SIRIA,CORDOBA,CAPITAL,CÓRDOBA,140193100,TRAFUL 908 PARQUE ATLANTICA
2441,ESCUELA REPUBLICA DE VENEZUELA,ESCUELA REPUBLICA DE VENEZUELA,CORDOBA,CAPITAL,CÓRDOBA,140308300,BOYERO 517 CHATEAU CARRERAS
2442,ESCUELA REPUBLICA DEL ECUADOR,ESCUELA REPUBLICA DEL ECUADOR,CORDOBA,CAPITAL,CÓRDOBA,140491700,PEDRO HURTADO S/N  RESIDENCIAL SAN ROQUE
2443,ESCUELA REPUBLICA DEL LIBANO,ESCUELA REPUBLICA DEL LIBANO,CORDOBA,CAPITAL,CÓRDOBA,140305100,ALVAREZ IGARZABAL 1250 URCA B° URCA
2444,ESCUELA REPUBLICA DEL PARAGUAY,ESCUELA REPUBLICA DEL PARAGUAY,VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140159000,CHILE 565 CENTRO NORTE VILLA MARIA
2445,ESCUELA REPUBLICA DEL PARAGUAY,ESCUELA REPUBLICA DEL PARAGUAY,MARULL,SAN JUSTO,CÓRDOBA,140381200,25 DE MAYO 299  MARULL
2446,ESCUELA REPUBLICA DEL PERU,ESCUELA REPUBLICA DEL PERU,CORDOBA,CAPITAL,CÓRDOBA,140343800,GOMEZ CARRILLO 2450 LOS NARANJOS
2447,ESCUELA REPUBLICA DEL URUGUAY,ESCUELA REPUBLICA DEL URUGUAY,RIO CUARTO,RIO CUARTO,CÓRDOBA,140153500,SAN LUIS 342 BANDA NORTE RIO CUARTO
2448,ESCUELA REPUBLICA ITALIANA,ESCUELA REPUBLICA ITALIANA,ALTA GRACIA,SANTA MARIA,CÓRDOBA,140296600,MAESTRO JESUS GUTIERREZ 127 LALAHENES ALTA GRACIA
2449,ESCUELA REYES CATOLICOS,ESCUELA REYES CATOLICOS,PAMPAYASTA SUR,TERCERO ARRIBA,CÓRDOBA,140145300,RIVADAVIA 198  PAMPAYASTA SUR
2450,ESCUELA RICARDO BERNABE FERNANDEZ,ESCUELA RICARDO BERNABE FERNANDEZ,VILLA CARLOS PAZ,PUNILLA,CÓRDOBA,140070500,LAS MARGARITAS 255 VILLA INDEPENDENCIA VILLA CARLOS PAZ
2451,ESCUELA RICARDO GUIRALDES,ESCUELA RICARDO GUIRALDES,CORDOBA,CAPITAL,CÓRDOBA,140228100,AV. 24 DE SETIEMBRE 2400 YAPEYU B° YAPEYU
2452,ESCUELA RICARDO GUIRALDES,ESCUELA RICARDO GUIRALDES,LOS MOLLES,SAN JAVIER,CÓRDOBA,140405500,CALLE PUBLICA S/N  LOS MOLLES LOS MOLLES
2453,ESCUELA RICARDO GUTIERREZ,ESCUELA RICARDO GUTIERREZ,TRANSITO,SAN JUSTO,CÓRDOBA,140114300,LEOPOLDO LUGONES 88  TRANSITO
2454,ESCUELA RICARDO GUTIERREZ,ESCUELA RICARDO GUTIERREZ,OBISPO TREJO,RIO PRIMERO,CÓRDOBA,140275900,GENERAL PAZ 788  OBISPO TREJO
2455,ESCUELA RICARDO GUTIERREZ,ESCUELA RICARDO GUTIERREZ,ELENA,RIO CUARTO,CÓRDOBA,140309200,ALBERDI 377  ELENA
2456,ESCUELA RICARDO GUTIERREZ,ESCUELA RICARDO GUTIERREZ,CAMPO MARTINELLI,RIO CUARTO,CÓRDOBA,140384800,CALLE PUBLICA S/N°   CAMPO MARTINELLI P/BERROTARAN
2457,ESCUELA RICARDO NASSIF,ESCUELA RICARDO NASSIF,CORDOBA,CAPITAL,CÓRDOBA,140017200,MARTIN FERMIN S/N°  2 DE SEPTIEMBRE B° 2 DE SEPTIEMBRE
2458,ESCUELA RICARDO PALMA,ESCUELA RICARDO PALMA,CORDOBA,CAPITAL,CÓRDOBA,140392900,D'ALEMBERT S/N°  VILLA BELGRANO B° VILLA BELGRANO
2459,ESCUELA RICARDO ROJAS,ESCUELA RICARDO ROJAS,SAN JOSE,CALAMUCHITA,CÓRDOBA,140182400,CALLE PUBLICA   SAN JOSE
2460,ESCUELA RICARDO ROJAS,ESCUELA RICARDO ROJAS,CORDOBA,CAPITAL,CÓRDOBA,140228700,AV. ALFONSINA STORNI 820 PARQUE LICEO 2DA. SECCION B° PARQUE LICEO 2DA. SECCION
2461,ESCUELA RIO NEGRO,ESCUELA RIO NEGRO,SAN FRANCISCO,SAN JUSTO,CÓRDOBA,140110300,CASEROS 518 LA CONSOLATA SAN FRANCISCO
2462,ESCUELA RIVERA INDARTE,ESCUELA RIVERA INDARTE,CALCHIN,RIO SEGUNDO,CÓRDOBA,140326000,SANTA TERESA 278 25 DE MAYO ESTACION CALCHIN
2463,ESCUELA RODOLFO SENET,ESCUELA RODOLFO SENET,ESQUINA DEL ALAMBRE,ISCHILIN,CÓRDOBA,140063100,RUTA PROVINCIAL  ESQUINA DEL ALAMBRE ESQUINA DEL ALAMBRE P/RUTA PROV.N 15
2464,ESCUELA ROMA,ESCUELA ROMA,CORDOBA,CAPITAL,CÓRDOBA,140095600,ECHEVERRIA 370 ALTO ALBERDI B° ALTO ALBERDI
2465,ESCUELA ROQUE SAENZ PEÑA,ESCUELA ROQUE SAENZ PEÑA,GENERAL ROCA,MARCOS JUAREZ,CÓRDOBA,140204800,SANTA ROSA 479 NORTE GENERAL ROCA
2466,ESCUELA ROQUE SAENZ PEÑA,ESCUELA ROQUE SAENZ PEÑA,VILLA AMANCAY,CALAMUCHITA,CÓRDOBA,140328000,CALLE N°6 S/N   VILLA AMANCAY
2467,ESCUELA ROSARIO VERA PEÑALOZA,ESCUELA ROSARIO VERA PEÑALOZA,VILLA ALLENDE,COLON,CÓRDOBA,140199100,JUAREZ CELMAN 848 INDUSTRIAL VILLA ALLENDE
2468,ESCUELA ROSARIO VERA PEÑALOZA,ESCUELA ROSARIO VERA PEÑALOZA,BENJAMIN GOULD,UNION,CÓRDOBA,140412000,AV. FUERZA AEREA ARGENTINA 278 CENTRO BENJAMIN GOULD
2469,ESCUELA RUBEN DARIO,ESCUELA RUBEN DARIO,CORDOBA,CAPITAL,CÓRDOBA,140398600,LA CORUÑA 1416 CRISOL SUR
2475,ESCUELA SAN ISIDRO LABRADOR,ESCUELA SAN ISIDRO LABRADOR,CAMPO LA AGUADA,RIO CUARTO,CÓRDOBA,140181600,CALLE PUBLICA S/N°   CAMPO LA AGUADA P/LAS ALBAHACAS
2476,ESCUELA SAN JOSE DE CALASANZ,ESCUELA SAN JOSE DE CALASANZ,LA TORDILLA O COLONIA LA TORDILLA,SAN JUSTO,CÓRDOBA,140324800,CALLE PUBLICA   TORDILLA CENTRO P/LA TORDILLA
2477,ESCUELA SAN JOSE DE CALASANZ,ESCUELA SAN JOSE DE CALASANZ,CARNERILLO,JUAREZ CELMAN,CÓRDOBA,140383800,PASTORA V. DE AGUIRRE 13  CARNERILLO
2478,ESCUELA SAN JOSE DE CALAZANZ,ESCUELA SAN JOSE DE CALAZANZ,CORDOBA,CAPITAL,CÓRDOBA,140286100,Soldado Pizarro. CALLE 15  INAUDI
2479,ESCUELA SAN LUIS,ESCUELA SAN LUIS,MATTALDI,GENERAL ROCA,CÓRDOBA,140401300,TUCUMAN 225  MATTALDI
2480,ESCUELA SAN MARTIN,ESCUELA SAN MARTIN,ALTA GRACIA,SANTA MARIA,CÓRDOBA,140002900,URUGUAY 200 NORTE ALTA GRACIA
2481,ESCUELA SAN MARTIN,ESCUELA SAN MARTIN,SAMPACHO,RIO CUARTO,CÓRDOBA,140060300,DEAN FUNES 624 CENTRO SAMPACHO
2482,ESCUELA SAN MARTIN,ESCUELA SAN MARTIN,CRUZ ALTA,MARCOS JUAREZ,CÓRDOBA,140444600,J. F. KONEKAMP 611  CRUZ ALTA
2483,ESCUELA SAN ROQUE,ESCUELA SAN ROQUE,RIO SEGUNDO,RIO SEGUNDO,CÓRDOBA,140020100,SANTA CRUZ 253 SAN ROQUE RIO SEGUNDO
2484,ESCUELA SANTIAGO DE LAS CARRERAS,ESCUELA SANTIAGO DE LAS CARRERAS,CORDOBA,CAPITAL,CÓRDOBA,140127200,AV. 24 DE SETIEMBRE 1088 GENERAL PAZ B° GENERAL PAZ
2485,ESCUELA SANTIAGO DE LINIERS,ESCUELA SANTIAGO DE LINIERS,ALTA GRACIA,SANTA MARIA,CÓRDOBA,140266900,ESMERALDA  LINIERS ALTA GRACIA
2486,ESCUELA SANTIAGO DERQUI,ESCUELA SANTIAGO DERQUI,CORDOBA,CAPITAL,CÓRDOBA,140333300,SANTA ROSA 340 CENTRO B° CENTRO
2487,ESCUELA SARGENTO CABRAL,ESCUELA SARGENTO CABRAL,CORDOBA,CAPITAL,CÓRDOBA,140007400,PEDRO DE LEDESMA 1755 PARQUE MONTECRISTO B° PARQUE MONTECRISTO (A DOS CUADRAS DE LA CANCHA DE RACING CLUB)
2488,ESCUELA SARGENTO CABRAL,ESCUELA SARGENTO CABRAL,LA PUERTA,COLON,CÓRDOBA,140297600,CALLE PUBLICA   LA PUERTA P/RUTA PROV.74A
2489,ESCUELA SARGENTO CABRAL,ESCUELA SARGENTO CABRAL,ARIAS,MARCOS JUAREZ,CÓRDOBA,140399300,INTENDENTE MELQUIOT 922 GUINDADO ARIAS
2490,ESCUELA SATURNINA RODRIGUEZ DE ZAVALIA,ESCUELA SATURNINA RODRIGUEZ DE ZAVALIA,SANTA CATALINA,RIO CUARTO,CÓRDOBA,140371900,INGENIERO CARULLA  MILITAR SANTA CATALINA- P/HOLMBERG
2491,ESCUELA SECUNDARIA JEAN PIAGET,ESCUELA SECUNDARIA JEAN PIAGET,CORDOBA,CAPITAL,CÓRDOBA,140475500,FRANCISCO DE TOLEDO 2175 AYACUCHO B° AYACUCHO (AV.J.B.JUSTO AL 4000)
2492,ESCUELA SEMANA DE MAYO,ESCUELA SEMANA DE MAYO,COLAZO,RIO SEGUNDO,CÓRDOBA,140371400,ADALGISA 427  COLAZO
2493,ESCUELA SENADOR NICOLAS PEDERNERA,ESCUELA SENADOR NICOLAS PEDERNERA,CRUZ DEL EJE,CRUZ DEL EJE,CÓRDOBA,140030700,JUAN DE GARAY  FATIMA CRUZ DEL EJE
2494,ESCUELA SEÑORITA AMANDA SUAREZ CORDOBA,ESCUELA SEÑORITA AMANDA SUAREZ CORDOBA,DEAN FUNES,ISCHILIN,CÓRDOBA,140038900,SANTA ROSA  MOREYRA ROSS DEAN FUNES
2495,ESCUELA SILVANO LOZA,ESCUELA SILVANO LOZA,VILLA GIARDINO,PUNILLA,CÓRDOBA,140073000,CALLE PUBLICA S/Nº  LA PUNILLA CAMINO DE LOS ARTESANOS - VILLA GIARDINO
2496,ESCUELA SIMON BOLIVAR,ESCUELA SIMON BOLIVAR,CORDOBA,CAPITAL,CÓRDOBA,140271800,MARIANO FRAGUEIRO 3017 ALTA CORDOBA B° ALTA CORDOBA (FRENTE HOSPITAL INFANTIL)
2470,ESCUELA S/N DE B° PORTON DE PIEDRA,ESCUELA SIN NOMBRE DE B PORTON DE PIEDRA,SALDAN,COLON,CÓRDOBA,140577600,SAN JERONIMO 650 B° PORTON DE PIEDRA SALDAN
1224,ESC. S/NOMBRE DE B° SOL NACIENTE,ESCUELA SIN NOMBRE DE B SOL NACIENTE,CORDOBA,CAPITAL,CÓRDOBA,140524800,CALLE 3  SOL NACIENTE BARRIO SOL NACIENTE
2471,ESCUELA S/N DE B° VILLA RIVADAVIA(EX. ANEXO DR. ALBERT BRUCE SABIN),ESCUELA SIN NOMBRE DE B VILLA RIVADAVIA (EX ANEXO DOCTOR ALBERT BRUCE SABIN),CORDOBA,CAPITAL,CÓRDOBA,140567700,CAMINO SAN ANTONIO KM 9 1/2  VILLA RIVADAVIA B°VILLA RIVADAVIA - CAMINO SAN ANTONIO KM 9 1/2
2472,ESCUELA S/N DE MI GRANJA,ESCUELA SIN NOMBRE DE MI GRANJA,MI GRANJA,COLON,CÓRDOBA,140581300,JESUS IGLESIAS S/N° (Mz.G LOTE 23)    MI GRANJA (ENTRE MALVINAS ARGENTINAS Y MONTE CRISTO)
2473,ESCUELA S/N DE RIO CEBALLOS,ESCUELA SIN NOMBRE DE RIO CEBALLOS,RIO CEBALLOS,COLON,CÓRDOBA,140578200,DERMIDIO LOZA 252 SAN MARINO RIO CEBALLOS
2474,ESCUELA S/N VILLA CIUDAD PARQUE DE LOS REARTES,ESCUELA SIN NOMBRE VILLA CIUDAD PARQUE DE LOS REARTES,VILLA CIUDAD PARQUE DE LOS REARTES(3° SECCION),CALAMUCHITA,CÓRDOBA,140547000,Av LOS REARTES S/N°   VILLA CIUDAD PARQUE DE LOS REARTES(3° SECCION)
2497,ESCUELA SOLDADO HERMINDO LUNA,ESCUELA SOLDADO HERMINDO LUNA,VILLA DOLORES,SAN JAVIER,CÓRDOBA,140417000,INDEPENDENCIA 790 9 DE JULIO VILLA DOLORES
2498,ESCUELA SUB TTE. RODOLFO H. BERDINA,ESCUELA SUB TENIENTE RODOLFO H BERDINA,CHUCUL,RIO CUARTO,CÓRDOBA,140388100,AV. SAN MARTIN   CHUCUL RUTA N° 158
2499,ESCUELA SUBOF. PPAL. RAMON GUMERCINDO ACOSTA,ESCUELA SUBOFICIAL PRINCIPAL RAMON GUMERCINDO ACOSTA,COLONIA CAROYA,COLON,CÓRDOBA,140310800,CALLE PUBLICA  ESTACION CAROYA RUTA NACIONAL N° 9 KM 748 - ESTACION CAROYA
2502,ESCUELA SUPERIOR DE ARTES APLICADAS LINO ENEA SPILIMBERGO,ESCUELA SUPERIOR DE ARTES APLICADAS LINO ENEA SPILIMBERGO,CORDOBA,CAPITAL,CÓRDOBA,140268400,AV. PABLO RICHIERI 2200 ROGELIO MARTINEZ B° ROGELIO MARTINEZ-CIUDAD DE LAS ARTES
2503,ESCUELA SUPERIOR DE ARTES VISUALES LUZ VIEYRA MENDEZ,ESCUELA SUPERIOR DE ARTES VISUALES LUZ VIEYRA MENDEZ,LABOULAYE,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA,140299000,COLON 46 CENTRO LABOULAYE
2504,ESCUELA SUPERIOR DE BELLAS ARTES DR. JOSE FIGUEROA ALCORTA,ESCUELA SUPERIOR DE BELLAS ARTES DOCTOR JOSE FIGUEROA ALCORTA,CORDOBA,CAPITAL,CÓRDOBA,140310700,AV. PABLO RICHIERI 2200 ROGELIO MARTINEZ B° ROGELIO MARTINEZ-CIUDAD DE LAS ARTES
2505,ESCUELA SUPERIOR DE BELLAS ARTES DR.RAUL VILLAFAÑE,ESCUELA SUPERIOR DE BELLAS ARTES DOCTOR RAUL VILLAFAÑE,SAN FRANCISCO,SAN JUSTO,CÓRDOBA,140303100,AV DE LA UNIVERSIDAD 159 LAS ROSAS SAN FRANCISCO
2506,ESCUELA SUPERIOR DE BELLAS ARTES EMILIANO GOMEZ CLARA,ESCUELA SUPERIOR DE BELLAS ARTES EMILIANO GOMEZ CLARA,VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140051600,RAWSON 1651 PARQUE NORTE VILLA MARIA
2507,ESCUELA SUPERIOR DE BELLAS ARTES EMILIO CARAFFA,ESCUELA SUPERIOR DE BELLAS ARTES EMILIO CARAFFA,COSQUIN,PUNILLA,CÓRDOBA,140262300,PRESIDENTE PERON 618 CENTRO COSQUIN
2508,ESCUELA SUPERIOR DE BELLAS ARTES FERNANDO FADER,ESCUELA SUPERIOR DE BELLAS ARTES FERNANDO FADER,BELL VILLE,UNION,CÓRDOBA,140254600,AV.FAUSTINO MOLINA S/N  ROSEDAL BELL VILLE
2509,ESCUELA SUPERIOR DE BELLAS ARTES LIBERO PIERINI,ESCUELA SUPERIOR DE BELLAS ARTES LIBERO PIERINI,RIO CUARTO,RIO CUARTO,CÓRDOBA,140194000,AV. ESPAÑA 171 CENTRO RIO CUARTO
1241,ESC.SUP.DE BELLAS ARTES LINO E. SPILIMBERGO,ESCUELA SUPERIOR DE BELLAS ARTES LINO E SPILIMBERGO,RIO TERCERO,TERCERO ARRIBA,CÓRDOBA,140330300,LASTENIA DE MALDONADO  VILLA ELISA RIO TERCERO
2510,ESCUELA SUPERIOR DE BELLAS ARTES LUIS TESSANDORI,ESCUELA SUPERIOR DE BELLAS ARTES LUIS TESSANDORI,VILLA DOLORES,SAN JAVIER,CÓRDOBA,140150800,VELEZ SARSFIELD S/N°  LAS ACACIAS VILLA DOLORES
1242,ESC.SUP.DE BELLAS ARTES MARTIN SANTIAGO,ESCUELA SUPERIOR DE BELLAS ARTES MARTIN SANTIAGO,DEAN FUNES,ISCHILIN,CÓRDOBA,140296000,SANTA FE 141 CENTRO DEAN FUNES
1243,ESC.SUP.DE BELLAS ARTES ROBERTO VIOLA,ESCUELA SUPERIOR DE BELLAS ARTES ROBERTO VIOLA,CRUZ DEL EJE,CRUZ DEL EJE,CÓRDOBA,140252200,AVDA. EVA PERON 86 CENTRO CRUZ DEL EJE
2511,ESCUELA SUPERIOR DE CERAMICA FERNANDO ARRANZ,ESCUELA SUPERIOR DE CERAMICA FERNANDO ARRANZ,CORDOBA,CAPITAL,CÓRDOBA,140169300,AV. PABLO RICHIERI 2200 ROGELIO MARTINEZ B° ROGELIO MARTINEZ-CIUDAD DE LAS ARTES
1225,ESC. SUP. DE COMERCIO DE RIO TERCERO,ESCUELA SUPERIOR DE COMERCIO DE RIO TERCERO,RIO TERCERO,TERCERO ARRIBA,CÓRDOBA,140329000,DIEGO DE ROJAS 761 LAS VIOLETAS RIO TERCERO
2512,ESCUELA SUPERIOR DE COMERCIO EL NACIONAL,ESCUELA SUPERIOR DE COMERCIO EL NACIONAL,LA CARLOTA,JUAREZ CELMAN,CÓRDOBA,140331500,VELEZ SARSFIELD 651 CENTRO LA CARLOTA
2500,ESCUELA SUP. DE COMERCIO MANUEL BELGRANO,ESCUELA SUPERIOR DE COMERCIO MANUEL BELGRANO,CORDOBA,CAPITAL,CÓRDOBA,149000300,LA RIOJA 1450 ALTO ALBERDI B° ALTO ALBERDI (Av.SANTA FE y CHUBUT)
2501,ESCUELA SUP. DE ENFERMERIA CRUZ DEL SACRIFICIO,ESCUELA SUPERIOR DE ENFERMERIA CRUZ DEL SACRIFICIO,CORDOBA,CAPITAL,CÓRDOBA,140333900,LIMA 871 GENERAL PAZ B° GENERAL PAZ
1226,ESC. SUP. DE ENFERMERIA CRUZ DEL SACRIFICIO ANEXO SAN JOSE DE LA DORMIDA,ESCUELA SUPERIOR DE ENFERMERIA CRUZ DEL SACRIFICIO ANEXO SAN JOSE DE LA DORMIDA,SAN JOSE DE LA DORMIDA,TULUMBA,CÓRDOBA,140333903,AV.JUAN DOMINGO PERON 534 CENTRO SAN JOSE DE LA DORMIDA
2513,ESCUELA SUPERIOR DE ENFERMERIA CRUZ ROJA ARGENTINA,ESCUELA SUPERIOR DE ENFERMERIA CRUZ ROJA ARGENTINA,VILLA DEL ROSARIO,RIO SEGUNDO,CÓRDOBA,140488900,9 DE JULIO 536 CENTRO VILLA DEL ROSARIO
1228,ESC. SUP.DE TURISMO JOSE FERNANDO FERRARI,ESCUELA SUPERIOR DE TURISMO JOSE FERNANDO FERRARI,ALTA GRACIA,SANTA MARIA,CÓRDOBA,140510000,AV. ESPAÑA 26 POLUYAN ALTA GRACIA
1227,ESC. SUP. DE TURISMO Y HOTELERIA MARCELO MONTES PACHECO,ESCUELA SUPERIOR DE TURISMO Y HOTELERIA MARCELO MONTES PACHECO,CORDOBA,CAPITAL,CÓRDOBA,140245500,AVENIDA CÁRCANO  CHATEAU CARRERAS Acceso a FERIAL CORDOBA
2514,ESCUELA SUPERIOR INTEGRAL DE LECHERIA,ESCUELA SUPERIOR INTEGRAL DE LECHERIA,VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140152200,RAWSON 1899 PARQUE NORTE VILLA MARIA (B°PARQUE PEREYRA Y DOMINGUEZ)
2515,ESCUELA SUPERIOR INTEGRAL DE LECHERIA,ESCUELA SUPERIOR INTEGRAL DE LECHERIA,VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140523800,RAWSON 1899 PARQUE NORTE VILLA MARIA - PREDIO PARQUE PEREYRA
2516,ESCUELA SUPERIOR INTEGRAL DE TEATRO ROBERTO ARLT,ESCUELA SUPERIOR INTEGRAL DE TEATRO ROBERTO ARLT,CORDOBA,CAPITAL,CÓRDOBA,140094000,AV. PABLO RICHIERI 2200 ROGELIO MARTINEZ B° ROGELIO MARTINEZ-CIUDAD DE LAS ARTES
2517,ESCUELA TENIENTE BENJAMIN MATIENZO,ESCUELA TENIENTE BENJAMIN MATIENZO,CORDOBA,CAPITAL,CÓRDOBA,140394000,NICANOR CARRANZA 3445 CERRO DE LAS ROSAS B° CERRO DE LAS ROSAS
2518,ESCUELA TENIENTE BENJAMIN MATIENZO,ESCUELA TENIENTE BENJAMIN MATIENZO,SANTA MARIA DE PUNILLA (ESTACION SANTA MARIA),PUNILLA,CÓRDOBA,140397900,PASAJE BERTOLOTTI S/N°  TILLARD SANTA MARIA DE PUNILLA
2525,ESCUELA TTE. CNEL. JORGE ROBERTO IBARZABAL,ESCUELA TENIENTE CORONEL JORGE ROBERTO IBARZABAL,LA CALERA,COLON,CÓRDOBA,140410000,JOSE HERNANDEZ 99 INDUSTRIAL LA CALERA
2526,ESCUELA TTE. CNEL. JUAN DUARTE ARDOY,ESCUELA TENIENTE CORONEL JUAN DUARTE ARDOY,CHARRAS,JUAREZ CELMAN,CÓRDOBA,140312600,SARMIENTO 182 CENTRO CHARRAS
2528,ESCUELA TTE. GRAL. EDUARDO RACEDO,ESCUELA TENIENTE GENERAL EDUARDO RACEDO,RIO CUARTO,RIO CUARTO,CÓRDOBA,140088600,TRABAJO Y PREVISION 1100 PROGRESO RIO CUARTO
2529,ESCUELA TTE. GRAL. JUAN CARLOS SANCHEZ,ESCUELA TENIENTE GENERAL JUAN CARLOS SANCHEZ,EL MANZANO,COLON,CÓRDOBA,140198200,CALLE PUBLICA   CANTERAS EL SAUCE
2527,ESCUELA TTE. GRAL JULIO A. ROCA,ESCUELA TENIENTE GENERAL JULIO A ROCA,COSQUIN,PUNILLA,CÓRDOBA,140262100,SAN MARTIN S/N  CENTRO COSQUIN- (FRENTE A LA PLAZA SAN MARTIN)
2519,ESCUELA TENIENTE GENERAL JULIO ARGENTINO ROCA,ESCUELA TENIENTE GENERAL JULIO ARGENTINO ROCA,SAN FRANCISCO,SAN JUSTO,CÓRDOBA,140319300,SAENZ PEÑA 183 SARMIENTO SAN FRANCISCO
2530,ESCUELA TTE. GRAL. JULIO ARGENTINO ROCA,ESCUELA TENIENTE GENERAL JULIO ARGENTINO ROCA,RIO CUARTO,RIO CUARTO,CÓRDOBA,140194100,JUAN JOSE PASO 790 SANTA ROSA RIO CUARTO
2520,ESCUELA TENIENTE GENERAL PABLO RICCHIERI,ESCUELA TENIENTE GENERAL PABLO RICCHIERI,CORDOBA,CAPITAL,CÓRDOBA,140407700,BENJAMIN VIEL 2387 VILLA BUSTOS B° VILLA BUSTOS
2531,ESCUELA TTE. GRAL. PEDRO EUGENIO ARAMBURU,ESCUELA TENIENTE GENERAL PEDRO EUGENIO ARAMBURU,CORDOBA,CAPITAL,CÓRDOBA,140286500,JOSE GARIBALDI 710 ALTO GENERAL PAZ B° ALTOS GENERAL PAZ(CERCA DEL HOSP.CORDOBA)
2521,ESCUELA TERAPEUTICA PEDAGOGICA ROBERT Y ROSINE LEFORT,ESCUELA TERAPEUTICA PEDAGOGICA ROBERT Y ROSINE LEFORT,CORDOBA,CAPITAL,CÓRDOBA,140553600,AMELIA EARHART 4547 VALLE DEL CERRO B°VALLE DEL CERRO- CORDOBA
2522,ESCUELA THOMAS ALVA EDISON,ESCUELA THOMAS ALVA EDISON,COLONIA ITURRASPE,SAN JUSTO,CÓRDOBA,140025700,CALLE PUBLICA   COLONIA ITURRASPE ESTE P/FREYRE
2523,ESCUELA TOMAS HERNAN CORTES,ESCUELA TOMAS HERNAN CORTES,LAS ENCRUCIJADAS,SAN JAVIER,CÓRDOBA,140358100,CALLE PUBLICA  LAS ENCRUCIJADAS VILLA DOLORES
2524,ESCUELA TRANSITO CACERES DE ALLENDE,ESCUELA TRANSITO CACERES DE ALLENDE,CORDOBA,CAPITAL,CÓRDOBA,140001200,CALLE PUBLICA S/N   CHACRA DE LA MERCED CAMINO CHACRA DE LA MERCED KM 9
2532,ESCUELA U.N.E.S.C.O.,ESCUELA UNESCO,CORDOBA,CAPITAL,CÓRDOBA,140229100,AVENIDA JUAN N JUSTO 9300 GUIÑAZU B° GUIÑAZU - RUTA 9 KM. 13
2533,ESCUELA U.N.E.S.C.O. ANEXO VILLA ALICIA RISLER,ESCUELA UNESCO ANEXO VILLA ALICIA RISLER,CORDOBA,CAPITAL,CÓRDOBA,140229101,DE LA CUECA  EL CHAPARRAL B° EL CHAPARRAL
2534,ESCUELA UNION LATINOAMERICANA,ESCUELA UNION LATINOAMERICANA,CORDOBA,CAPITAL,CÓRDOBA,140367600,MADRE MARIA BRIGIDA PASTORINO 3579 PATRICIOS OESTE B° PATRICIOS OESTE
2535,ESCUELA UNION PANAMERICANA,ESCUELA UNION PANAMERICANA,VILLA DOLORES,SAN JAVIER,CÓRDOBA,140374700,PEDRO C. MOLINA 290 CENTRO VILLA DOLORES
2536,ESCUELA VALENTIN ALSINA,ESCUELA VALENTIN ALSINA,COLONIA CORRAL DEL BAJO,UNION,CÓRDOBA,140172200,CALLE PUBLICA S/N    COLONIA CORRAL DEL BAJO
2537,ESCUELA VELEZ SARSFIELD,ESCUELA VELEZ SARSFIELD,RIO CUARTO,RIO CUARTO,CÓRDOBA,140178000,MENDOZA 1502 CENTRO RIO CUARTO
2538,ESCUELA VICENTA ANSELMA TELLO DE LIMA,ESCUELA VICENTA ANSELMA TELLO DE LIMA,CORRALITO,SAN JAVIER,CÓRDOBA,140219700,CALLE PUBLICA   CORRALITO P/RUTA PROV. N° 1
2539,ESCUELA VICENTE FIDEL LOPEZ,ESCUELA VICENTE FIDEL LOPEZ,CORDOBA,CAPITAL,CÓRDOBA,140293400,JUAN CAPISTRANO TISSERA 1551 ALEM B° ALEM
2540,ESCUELA VICENTE FORESTIERI,ESCUELA VICENTE FORESTIERI,CORDOBA,CAPITAL,CÓRDOBA,140474400,CAJAMARCA  VILLA EL LIBERTADOR B° VILLA EL LIBERTADOR
2541,ESCUELA VICENTE LOPEZ Y PLANES,ESCUELA VICENTE LOPEZ Y PLANES,PUEBLO ITALIANO,UNION,CÓRDOBA,140052200,BUENOS AIRES 474 CENTRO PUEBLO ITALIANO
2542,ESCUELA VICENTE LOPEZ Y PLANES,ESCUELA VICENTE LOPEZ Y PLANES,ALEJANDRO ROCA,JUAREZ CELMAN,CÓRDOBA,140101600,CALLE PUBLICA S/N  COLONIA DOLORES COLONIA LA DOLORES P/ALEJANDRO ROCA
2543,ESCUELA VICENTE LOPEZ Y PLANES,ESCUELA VICENTE LOPEZ Y PLANES,ANIZACATE,SANTA MARIA,CÓRDOBA,140107800,RUTA E56    ANISACATE (A 150 MT DEL CRUCE DE RUTA PROV.5)
2544,ESCUELA VICENTE LOPEZ Y PLANES,ESCUELA VICENTE LOPEZ Y PLANES,CAMINIAGA,SOBREMONTE,CÓRDOBA,140298100,INDEPENDENCIA   CAMINIAGA
2545,ESCUELA VICENTE LOPEZ Y PLANES,ESCUELA VICENTE LOPEZ Y PLANES,BALNEARIA,SAN JUSTO,CÓRDOBA,140381900,25 DE MAYO 271 I.P.V. NORTE BALNEARIA
